Group,Variable,RelDay,Mean,Std,N,SEM
Near-miss P85-P90,T100_z,7,0.884429977537076,0.239261114883756,48,0.0345343672711866
Near-miss P85-P90,T100_z,8,0.860921484092434,0.247836430397793,48,0.0357721074512904
Near-miss P85-P90,T100_z,9,0.843479538430134,0.257401489404067,48,0.0371527047993121
Near-miss P85-P90,T100_z,10,0.829165102528774,0.266849815244703,48,0.0385164531661827
Near-miss P85-P90,T100_z,11,0.811674616341261,0.275794889345869,48,0.0398075634012401
Near-miss P85-P90,T100_z,12,0.793819446796265,0.283154948849568,48,0.0408698964851683
Near-miss P85-P90,T100_z,13,0.77778916337338,0.295375840872326,48,0.0426338303099374
Near-miss P85-P90,T100_z,14,0.766628406477543,0.307607167078696,48,0.0443992701793858
Near-miss P85-P90,T100_z,15,0.762911665744896,0.318965588055096,48,0.0460387170314593
Near-miss P85-P90,T100_z,16,0.758578609299941,0.325817877858302,48,0.0470277598720709
Near-miss P85-P90,T100_z,17,0.751181882767228,0.332889665947993,48,0.0480484845613796
Near-miss P85-P90,T100_z,18,0.742141414753929,0.343010810867538,48,0.0495093459973312
Near-miss P85-P90,T100_z,19,0.738198285885841,0.354220436822273,48,0.0511273161379515
Near-miss P85-P90,T100_z,20,0.732399721511591,0.36411114244188,48,0.0525549165259404
Near-miss P85-P90,T100_z,21,0.721811332990823,0.371179722097839,48,0.0535751781177294
Near-miss P85-P90,T100_z,22,0.706198432437933,0.380678707398661,48,0.054946238547844
Near-miss P85-P90,T100_z,23,0.687876933341183,0.392986133868543,48,0.0567226625441984
Near-miss P85-P90,T100_z,24,0.670435314240866,0.405932905997387,48,0.0585913681376296
Near-miss P85-P90,T100_z,25,0.657656341934398,0.422041588814371,48,0.0609164562277987
Near-miss P85-P90,T100_z,26,0.648725856491612,0.432421511014616,48,0.0624146689469184
Near-miss P85-P90,T100_z,27,0.645885944055005,0.435056312534937,48,0.062794969788673
Near-miss P85-P90,T100_z,28,0.64458311506724,0.44408051307525,48,0.0640975009414657
Near-miss P85-P90,T100_z,29,0.641759465616991,0.460454931226693,48,0.0664609446233554
Near-miss P85-P90,T100_z,30,0.644324812129104,0.471945496996968,48,0.0681194649335077
Near-miss P85-P90,D26_z,-30,0.699832529078519,0.722144449386335,47,0.105335593969989
Near-miss P85-P90,D26_z,-29,0.710996143597357,0.727549190921087,47,0.106123956548004
Near-miss P85-P90,D26_z,-28,0.729337684108841,0.722241812923642,47,0.105349795901531
Near-miss P85-P90,D26_z,-27,0.731433838848969,0.725635516717159,47,0.105844818476519
Near-miss P85-P90,D26_z,-26,0.724193923984031,0.730273513659326,47,0.106521339861055
Near-miss P85-P90,D26_z,-25,0.717454843867477,0.723099132815405,47,0.105474848860254
Near-miss P85-P90,D26_z,-24,0.715191928561573,0.725998915528492,47,0.105897825641044
Near-miss P85-P90,D26_z,-23,0.718979686749125,0.71070289450651,47,0.103666671664721
Near-miss P85-P90,D26_z,-22,0.727804993595105,0.690089590811985,47,0.100659912296576
Near-miss P85-P90,D26_z,-21,0.735403183450891,0.683429445610756,47,0.0996884302734238
Near-miss P85-P90,D26_z,-20,0.755035984621305,0.676652040961515,47,0.0986998442018844
Near-miss P85-P90,D26_z,-19,0.761748724666062,0.673810285913254,47,0.0982853316259307
Near-miss P85-P90,D26_z,-18,0.769350221255292,0.674514366113265,47,0.0983880322783192
Near-miss P85-P90,D26_z,-17,0.782811782585208,0.672607627920939,47,0.0981099059281068
Near-miss P85-P90,D26_z,-16,0.810825506878252,0.657149901538052,47,0.0958551648006902
Near-miss P85-P90,D26_z,-15,0.831398391631423,0.643152544683121,47,0.0938134404620528
Near-miss P85-P90,D26_z,-14,0.851688778556779,0.635821784987619,48,0.0917729696798076
Near-miss P85-P90,D26_z,-13,0.875871584606502,0.616388542294959,48,0.088968022704849
Near-miss P85-P90,D26_z,-12,0.870897456161753,0.593192352423429,48,0.0856199410882236
Near-miss P85-P90,D26_z,-11,0.857130762826256,0.578206902903879,48,0.0834569777597136
Near-miss P85-P90,D26_z,-10,0.839371464365909,0.560612213596726,48,0.0809174031077654
Near-miss P85-P90,D26_z,-9,0.814568309311538,0.566212895141979,48,0.0817257918572147
Near-miss P85-P90,D26_z,-8,0.784034959057454,0.563713110259966,48,0.0813649789885782
Near-miss P85-P90,D26_z,-7,0.749794218054179,0.567369966048673,47,0.0827594152738504
Near-miss P85-P90,D26_z,-6,0.760626148429795,0.580513444926375,48,0.08378989842411
Near-miss P85-P90,D26_z,-5,0.774826514625756,0.585267387792952,48,0.0844760709725425
Near-miss P85-P90,D26_z,-4,0.824098851468325,0.575068182476032,48,0.0830039424887314
Near-miss P85-P90,D26_z,-3,0.876189461180701,0.577381487272495,48,0.0833378392754704
Near-miss P85-P90,D26_z,-2,0.9283095936609,0.560688824967994,48,0.0809284610067216
Near-miss P85-P90,D26_z,-1,0.950602934917965,0.557937401495413,48,0.0805313272360842
Near-miss P85-P90,D26_z,0,0.957904253534431,0.55629929414807,48,0.0802948868065967
Near-miss P85-P90,D26_z,1,0.935756770023214,0.570007745526254,48,0.0822735313299387
Near-miss P85-P90,D26_z,2,0.887445413717589,0.592107694182312,48,0.0854633841563516
Near-miss P85-P90,D26_z,3,0.85172358097546,0.585786883900045,48,0.0845510537768608
Near-miss P85-P90,D26_z,4,0.845322688811466,0.575319466070345,48,0.0830402121514364
Near-miss P85-P90,D26_z,5,0.827186015675553,0.56319746724166,48,0.081290552329722
Near-miss P85-P90,D26_z,6,0.806108601065246,0.572693332659743,48,0.0826611624435517
Near-miss P85-P90,D26_z,7,0.787455663625598,0.575310359360111,48,0.0830388977110351
Near-miss P85-P90,D26_z,8,0.766316534198242,0.579083814990882,48,0.0835835491170853
Near-miss P85-P90,D26_z,9,0.740738673740127,0.570582972728951,48,0.0823565582250191
Near-miss P85-P90,D26_z,10,0.727686920937392,0.566586583455193,48,0.0817797291192715
Near-miss P85-P90,D26_z,11,0.707598231837801,0.571448724449808,48,0.0824815187222912
Near-miss P85-P90,D26_z,12,0.68933900456556,0.581953872405779,48,0.0839978062223555
Near-miss P85-P90,D26_z,13,0.677640497646425,0.594129544818984,48,0.0857552131586876
Near-miss P85-P90,D26_z,14,0.660464993475071,0.598076372657572,48,0.0863248886874511
Near-miss P85-P90,D26_z,15,0.651590600465236,0.59998473410737,48,0.086600336936639
Near-miss P85-P90,D26_z,16,0.659696093212966,0.60909337876239,48,0.0879150565475212
Near-miss P85-P90,D26_z,17,0.641479351433153,0.604407614415034,48,0.0872387247206948
Near-miss P85-P90,D26_z,18,0.646563799111843,0.584895664758436,48,0.0844224173740321
Near-miss P85-P90,D26_z,19,0.635091919923058,0.60607382531346,48,0.0874792215483781
Near-miss P85-P90,D26_z,20,0.608994081661849,0.636373384446025,48,0.0918525862037564
Near-miss P85-P90,D26_z,21,0.588182480805855,0.639740630947539,48,0.0923386063722756
Near-miss P85-P90,D26_z,22,0.559811835039877,0.64065869125335,48,0.0924711169634487
Near-miss P85-P90,D26_z,23,0.523537780666494,0.63913134128115,48,0.0922506629840497
Near-miss P85-P90,D26_z,24,0.519255264645806,0.620265238878126,48,0.0895275756588135
Near-miss P85-P90,D26_z,25,0.507788027432139,0.621409121350624,48,0.0896926808721678
Near-miss P85-P90,D26_z,26,0.494066836159704,0.631011300510285,48,0.0910786360528272
Near-miss P85-P90,D26_z,27,0.485587302795626,0.626003216747033,48,0.0903557814256178
Near-miss P85-P90,D26_z,28,0.491898439842822,0.637333199488009,48,0.0919911235719719
Near-miss P85-P90,D26_z,29,0.498971076922352,0.645840558546594,48,0.0932190550826135
Near-miss P85-P90,D26_z,30,0.50669978679894,0.655675349238863,48,0.0946385848460149
Random non-event,SLA_z,-30,0.279756740956094,1.43171542723556,46,0.211094923248755
Random non-event,SLA_z,-29,0.274514211541498,1.42538175359869,46,0.210161074018088
Random non-event,SLA_z,-28,0.265743280799785,1.42113755447355,46,0.209535300996768
Random non-event,SLA_z,-27,0.255269778727404,1.41773878226108,46,0.209034179373235
Random non-event,SLA_z,-26,0.245388408063176,1.41357906565207,46,0.208420862619353
Random non-event,SLA_z,-25,0.238213401947973,1.40700228578961,46,0.207451169331232
Random non-event,SLA_z,-24,0.235056151588794,1.39681222864712,46,0.205948727372813
Random non-event,SLA_z,-23,0.243146666969395,1.36815066573244,47,0.1995652852249
Random non-event,SLA_z,-22,0.250961771084714,1.35140552597169,47,0.197122755556068
Random non-event,SLA_z,-21,0.260992266977428,1.33270857923321,47,0.194395525579023
Random non-event,SLA_z,-20,0.271663266350595,1.31377508310909,47,0.191633791327852
Random non-event,SLA_z,-19,0.281594067834168,1.29638346395351,47,0.189096962947591
Random non-event,SLA_z,-18,0.289652851110157,1.28165573747552,47,0.186948703250095
Random non-event,SLA_z,-17,0.29513398176563,1.2698969567658,47,0.185233508801846
Random non-event,SLA_z,-16,0.298163695852576,1.26066190631156,47,0.183886438245855
Random non-event,SLA_z,-15,0.302233514719439,1.25910969449665,47,0.183660024882671
Random non-event,SLA_z,-14,0.303846972142613,1.25265711040285,47,0.182718818758688
Random non-event,SLA_z,-13,0.305689833603457,1.24464481897381,47,0.181550105937513
Random non-event,SLA_z,-12,0.308392501119052,1.23510135822103,47,0.180158049115949
Random non-event,SLA_z,-11,0.312133855704682,1.22546553341627,47,0.178752519612728
Random non-event,SLA_z,-10,0.316681771140918,1.21818636625183,47,0.177690743956174
Random non-event,SLA_z,-9,0.321837194463785,1.21512057293231,47,0.177243552039689
Random non-event,SLA_z,-8,0.327547486151705,1.21736563144257,47,0.1775710274802
Random non-event,SLA_z,-7,0.333717534099626,1.22489693067314,47,0.178669580378435
Random non-event,SLA_z,-6,0.340184379458188,1.2365218920446,47,0.180365255270046
Random non-event,SLA_z,-5,0.346577017814574,1.25031592648708,47,0.18237732198672
Random non-event,SLA_z,-4,0.352050559207193,1.26413542951716,47,0.184393103678708
Random non-event,SLA_z,-3,0.355930087724218,1.27618302273326,47,0.186150425760745
Random non-event,SLA_z,-2,0.35736995655967,1.28533674200997,47,0.187485632945215
Random non-event,SLA_z,-1,0.356093668298875,1.29146634881245,47,0.188379727989345
Random non-event,SLA_z,0,0.35230799183455,1.29505357007472,47,0.188902977988267
Random non-event,SLA_z,1,0.279775323541071,1.22615559407445,46,0.180786779340607
Random non-event,SLA_z,2,0.341136783262633,1.29749927230336,47,0.189259720323054
Random non-event,SLA_z,3,0.336780516582328,1.29608113051735,47,0.189052863083495
Random non-event,SLA_z,4,0.335264722638598,1.29309866425076,47,0.188617825666876
Random non-event,SLA_z,5,0.337445782142841,1.28913838028469,47,0.188040158879836
Random non-event,SLA_z,6,0.343327140214479,1.28537977342402,47,0.18749190972206
Random non-event,SLA_z,7,0.352114332559042,1.2832733971606,47,0.187184663166306
Random non-event,SLA_z,8,0.362369457565148,1.28421654477212,47,0.187322235384641
Random non-event,SLA_z,9,0.372306780293222,1.28898110631547,47,0.188017218113653
Random non-event,SLA_z,10,0.380629938580222,1.29793959640783,47,0.189323948194809
Random non-event,SLA_z,11,0.386411513488581,1.31116202351063,47,0.19125263741174
Random non-event,SLA_z,12,0.38934184694158,1.3283592783684,47,0.193761114845356
Random non-event,SLA_z,13,0.389611916917581,1.34845296798044,47,0.196692080709777
Random non-event,SLA_z,14,0.388032970306164,1.37030752828593,47,0.199879895962928
Random non-event,SLA_z,15,0.38529904815035,1.392413722457,47,0.203104415787743
Random non-event,SLA_z,16,0.382207044088254,1.41341484401209,47,0.206167744204822
Random non-event,SLA_z,17,0.379190342508116,1.43223319825706,47,0.208912683286768
Random non-event,SLA_z,18,0.377002900968296,1.44849779493979,47,0.211285118543612
Random non-event,SLA_z,19,0.375854600610998,1.46201650996174,47,0.21325702579535
Random non-event,SLA_z,20,0.375739045395009,1.47244669854079,47,0.214778425163755
Random non-event,SLA_z,21,0.376318582271809,1.47949500916488,47,0.215806526933013
Random non-event,SLA_z,22,0.377136575680397,1.48309469482278,47,0.216331595050897
Random non-event,SLA_z,23,0.377267578823736,1.4838621185449,47,0.216443535305599
Random non-event,SLA_z,24,0.375951187226422,1.48248876799393,47,0.216243211539159
Random non-event,SLA_z,25,0.372430907034129,1.47966789555811,47,0.215831745005291
Random non-event,SLA_z,26,0.366398105181749,1.4760057898051,47,0.215297571980764
Random non-event,SLA_z,27,0.358176670632728,1.47228203731397,47,0.214754406855305
Random non-event,SLA_z,28,0.348224696184586,1.46923364266528,47,0.214309752795791
Random non-event,SLA_z,29,0.337825943844799,1.46720285389837,47,0.214013531809572
Random non-event,SLA_z,30,0.328141564224603,1.46600638558354,47,0.213839008969002
Random non-event,SLA_anom,-30,0.00690938589421671,0.0376772580723099,46,0.00555520863273426
Random non-event,SLA_anom,-29,0.0068300821984665,0.0376800029114136,46,0.00555561333718104
Random non-event,SLA_anom,-28,0.00666557651017179,0.0377403604895125,46,0.00556451257656471
Random non-event,SLA_anom,-27,0.00645326919736773,0.0378244731791377,46,0.00557691431606051
Random non-event,SLA_anom,-26,0.00624536146935662,0.0378857159534547,46,0.00558594407050616
Random non-event,SLA_anom,-25,0.00609371501484442,0.0378712418088302,46,0.00558380997430905
Random non-event,SLA_anom,-24,0.00603537756780018,0.0377380818587185,46,0.00556417661078308
Random non-event,SLA_anom,-23,0.0062541325828329,0.037064717049692,47,0.00540644463732519
Random non-event,SLA_anom,-22,0.00646794256074794,0.0366699982363711,47,0.00534886898097608
Random non-event,SLA_anom,-21,0.00674564327580668,0.0361695342865018,47,0.0052758688111834
Random non-event,SLA_anom,-20,0.00704825255211351,0.0356181554965037,47,0.0051954419486682
Random non-event,SLA_anom,-19,0.00734016747537823,0.0350694121383908,47,0.00511539950340253
Random non-event,SLA_anom,-18,0.00759043825238164,0.0345643029322361,47,0.00504172175334128
Random non-event,SLA_anom,-17,0.00777778642635393,0.034124723829258,47,0.00497760255122272
Random non-event,SLA_anom,-16,0.00789901940139237,0.0337486246760575,47,0.00492274285143876
Random non-event,SLA_anom,-15,0.00803396548454019,0.0335559632729464,47,0.00489464029751199
Random non-event,SLA_anom,-14,0.00808483837463629,0.0332405800256071,47,0.00484863692282027
Random non-event,SLA_anom,-13,0.00811429288787345,0.0328742036077657,47,0.00479519542974679
Random non-event,SLA_anom,-12,0.00813453590287655,0.0324485733556308,47,0.00473311087663789
Random non-event,SLA_anom,-11,0.0081506041013962,0.0319942460382118,47,0.00466684042634532
Random non-event,SLA_anom,-10,0.00815764194509775,0.0315717789446104,47,0.00460521726732901
Random non-event,SLA_anom,-9,0.00815893938309685,0.0312378684440999,47,0.00455651141501098
Random non-event,SLA_anom,-8,0.00816096882731468,0.031036230072007,47,0.00452709943558
Random non-event,SLA_anom,-7,0.00816733236765193,0.0309835687175384,47,0.00451941798755817
Random non-event,SLA_anom,-6,0.00818238112882486,0.0310582894825418,47,0.00453031713131011
Random non-event,SLA_anom,-5,0.00820540437257755,0.0312081083167254,47,0.00455217045428452
Random non-event,SLA_anom,-4,0.00822599722530044,0.0313682705882566,47,0.0045755325226597
Random non-event,SLA_anom,-3,0.00823481145736803,0.0314884684652456,47,0.00459306518496477
Random non-event,SLA_anom,-2,0.00821510451665207,0.0315399909567588,47,0.0046005805127513
Random non-event,SLA_anom,-1,0.00815795601950321,0.0315241140766104,47,0.00459826463176343
Random non-event,SLA_anom,0,0.00806434031092014,0.0314594736082359,47,0.00458883585039357
Random non-event,SLA_anom,1,0.00626205998810974,0.0295075277806157,46,0.00435064761726895
Random non-event,SLA_anom,2,0.00784052716466358,0.0313469503747282,47,0.00457242264989465
Random non-event,SLA_anom,3,0.00776153783886908,0.0312876665568953,47,0.0045637752163105
Random non-event,SLA_anom,4,0.00775787411098469,0.0312540422535194,47,0.00455887060758445
Random non-event,SLA_anom,5,0.00785167968123534,0.0312563199376445,47,0.00455920284195999
Random non-event,SLA_anom,6,0.00804334883307697,0.0313068464945344,47,0.00456657289775115
Random non-event,SLA_anom,7,0.00831291221028352,0.0314195261679626,47,0.00458300891735774
Random non-event,SLA_anom,8,0.00861768075928919,0.0315965398990466,47,0.00460882902373732
Random non-event,SLA_anom,9,0.00890710507671686,0.0318368974671445,47,0.00464388877836437
Random non-event,SLA_anom,10,0.00914386100949382,0.0321424720272867,47,0.00468846140898148
Random non-event,SLA_anom,11,0.00930156906992382,0.0325197781845435,47,0.00474349716840186
Random non-event,SLA_anom,12,0.0093716937175013,0.0329724557750198,47,0.00480952698128796
Random non-event,SLA_anom,13,0.00936415552002902,0.0334887949411479,47,0.00488484278936528
Random non-event,SLA_anom,14,0.00930433546761245,0.0340541513847617,47,0.00496730850220628
Random non-event,SLA_anom,15,0.00921931905509421,0.034643180442546,47,0.005053227220712
Random non-event,SLA_anom,16,0.00913832981328395,0.0352305486469369,47,0.00513890367885161
Random non-event,SLA_anom,17,0.00907881431332644,0.0357927048119682,47,0.00522090258308439
Random non-event,SLA_anom,18,0.00905904822685348,0.0363213851192849,47,0.00529801853161624
Random non-event,SLA_anom,19,0.009078030303965,0.0368099227032809,47,0.00536927906215223
Random non-event,SLA_anom,20,0.00912677951081326,0.0372437216780756,47,0.00543255514592245
Random non-event,SLA_anom,21,0.00918786116277107,0.037603829557388,47,0.00548508227867668
Random non-event,SLA_anom,22,0.00924591865277541,0.0378728794986709,47,0.00552432724607442
Random non-event,SLA_anom,23,0.00927580454086074,0.0380517440127763,47,0.00555041731690367
Random non-event,SLA_anom,24,0.00926568066737589,0.0381466714670504,47,0.00556426390921428
Random non-event,SLA_anom,25,0.0092065726379853,0.0381758548883291,47,0.00556852074871099
Random non-event,SLA_anom,26,0.00910325122563483,0.0381655046905251,47,0.00556701101719629
Random non-event,SLA_anom,27,0.00897478523036342,0.0381536732355004,47,0.00556528522210971
Random non-event,SLA_anom,28,0.00883302260698599,0.0381699002402562,47,0.00556765217402046
Random non-event,SLA_anom,29,0.00870301979960734,0.0382223486600783,47,0.00557530256233188
Random non-event,SLA_anom,30,0.00859698293667326,0.0382925941440409,47,0.00558554891925286
Random non-event,T100_z,-30,-0.0111853215527642,1.0563758784311,46,0.155754125950729
Random non-event,T100_z,-29,-0.0151291757267516,1.05972919978972,46,0.15624854621146
Random non-event,T100_z,-28,-0.0196811909619141,1.05962204892729,46,0.1562327476787
Random non-event,T100_z,-27,-0.0176375790426783,1.05220376956805,46,0.155138982058669
Random non-event,T100_z,-26,-0.0160714043273645,1.04169392676628,46,0.153589390277097
Random non-event,T100_z,-25,-0.0187618025862305,1.03316911228402,46,0.152332474953975
Random non-event,T100_z,-24,-0.0218162880911402,1.01967804785615,46,0.150343326024118
Random non-event,T100_z,-23,-0.0125687753437279,0.999388781375868,47,0.145775836098482
Random non-event,T100_z,-22,-0.0115504428035669,0.985289731296117,47,0.143719278278471
Random non-event,T100_z,-21,-0.00266334901555445,0.967681515147067,47,0.141150855979597
Random non-event,T100_z,-20,0.00699454715618727,0.952044473594241,47,0.138869959046441
Random non-event,T100_z,-19,0.00788151099243485,0.941453282224145,47,0.13732507500729
Random non-event,T100_z,-18,0.00495814637373408,0.941261922340938,47,0.137297162299553
Random non-event,T100_z,-17,0.00715374956461519,0.941124556233443,47,0.137277125393451
Random non-event,T100_z,-16,0.0105752598075711,0.936105582757588,47,0.136545032870067
Random non-event,T100_z,-15,0.0131966141962115,0.931017105741912,47,0.135802802213438
Random non-event,T100_z,-14,0.0146628320473089,0.927203172435556,47,0.135246482864133
Random non-event,T100_z,-13,0.0149919357502301,0.917200121532984,47,0.133787387929277
Random non-event,T100_z,-12,0.0161464614416394,0.901968080869503,47,0.131565566447402
Random non-event,T100_z,-11,0.0161627518444421,0.890083520315958,47,0.129832025123303
Random non-event,T100_z,-10,0.0124888470551135,0.881920382810714,47,0.128641309140505
Random non-event,T100_z,-9,0.00951619110101151,0.879895613329522,47,0.128345966157345
Random non-event,T100_z,-8,0.00732879874519009,0.881141744115782,47,0.128527733013888
Random non-event,T100_z,-7,0.00748541713432025,0.882072704783921,47,0.128663527583832
Random non-event,T100_z,-6,0.0070124531242751,0.880493798752579,47,0.128433220468994
Random non-event,T100_z,-5,0.00343521277739003,0.878816967075436,47,0.128188629430664
Random non-event,T100_z,-4,0.00261310087334415,0.874689027951503,47,0.127586507625448
Random non-event,T100_z,-3,0.00340712514525959,0.869123469377075,47,0.126774687471308
Random non-event,T100_z,-2,0.00581568857033973,0.863440812268964,47,0.125945786740548
Random non-event,T100_z,-1,0.0104480395809285,0.86074826132013,47,0.125553037819288
Random non-event,T100_z,0,0.0109657354806036,0.860501731843178,47,0.125517077799229
Random non-event,T100_z,1,-0.0169956883225602,0.863218728901968,46,0.12727465797885
Random non-event,T100_z,2,-0.000844965178285896,0.877742194561666,47,0.128031857747081
Random non-event,T100_z,3,-0.00746689527643609,0.886079148275524,47,0.129247927429671
Random non-event,T100_z,4,-0.0135483154288383,0.89092644591117,47,0.129954978458082
Random non-event,T100_z,5,-0.0182818787528852,0.893821421187536,47,0.130377254002156
Random non-event,T100_z,6,-0.0175713861806536,0.89228046491611,47,0.130152482428726
Random non-event,T100_z,7,-0.0127148997605698,0.889855715693275,47,0.129798796403952
Random non-event,T100_z,8,-0.0123580584632643,0.885807651101893,47,0.129208325496748
Random non-event,T100_z,9,-0.0147556143629233,0.881456497079931,47,0.128573644452328
Random non-event,T100_z,10,-0.0152515759497443,0.889493379335097,47,0.129745944214147
Random non-event,T100_z,11,-0.0134884328656985,0.909998749711229,47,0.132736959889723
Random non-event,T100_z,12,-0.0114361996976365,0.931443304946323,47,0.135864969756766
Random non-event,T100_z,13,-0.00470503790200377,0.948642781031826,47,0.138373771189746
Random non-event,T100_z,14,0.000487939254440043,0.955171815436989,47,0.139326128737745
Random non-event,T100_z,15,-0.00228930672763526,0.953836261448628,47,0.139131318166588
Random non-event,T100_z,16,-0.011866233051316,0.949049585169123,47,0.138433109671774
Random non-event,T100_z,17,-0.0216952449434334,0.941690543730519,47,0.1373596831549
Random non-event,T100_z,18,-0.0282314207445229,0.926730332389824,47,0.135177512054883
Random non-event,T100_z,19,-0.0281886309422065,0.91129428538042,47,0.132925933189095
Random non-event,T100_z,20,-0.0237255609783905,0.912910626170242,47,0.13316170072466
Random non-event,T100_z,21,-0.0192760379021206,0.92926184391139,47,0.135546770961453
Random non-event,T100_z,22,-0.0120550125830605,0.949415034411142,47,0.138486415922354
Random non-event,T100_z,23,-0.0113665402668102,0.963976239750862,47,0.140610386015432
Random non-event,T100_z,24,-0.0136631595128311,0.972772120856471,47,0.141893397138118
Random non-event,T100_z,25,-0.0149090692689797,0.974523676742988,47,0.142148887822613
Random non-event,T100_z,26,-0.0153525087459609,0.969894367338618,47,0.141473633645703
Random non-event,T100_z,27,-0.0168909045552256,0.965017061189931,47,0.140762205425793
Random non-event,T100_z,28,-0.0174607496907125,0.965533327689414,47,0.14083751063435
Random non-event,T100_z,29,-0.0138129490740409,0.966759667581689,47,0.14101639069231
Random non-event,T100_z,30,-0.00824671787437588,0.97231093375513,47,0.141826126085502
Random non-event,D26_z,-30,-0.0230103650214204,1.14117474832062,46,0.168257037206964
Random non-event,D26_z,-29,-0.0101616304578411,1.12940812590268,46,0.166522143380327
Random non-event,D26_z,-28,-0.004257141257424,1.12560919245698,46,0.165962021201792
Random non-event,D26_z,-27,-0.0079850558598481,1.12330436374108,46,0.165622192747317
Random non-event,D26_z,-26,-0.0216834914730361,1.12685127176504,46,0.166145155804672
Random non-event,D26_z,-25,-0.043106759031005,1.13002485131621,46,0.166613074581709
Random non-event,D26_z,-24,-0.0520590996141767,1.12733022881865,46,0.16621577416957
Random non-event,D26_z,-23,-0.0582198682164242,1.12700490684404,47,0.164390561154892
Random non-event,D26_z,-22,-0.0446789172675738,1.10544275604851,47,0.161245398212425
Random non-event,D26_z,-21,-0.0302434614123714,1.07191568728618,47,0.156354972612458
Random non-event,D26_z,-20,-0.0167744050373795,1.04088174215455,47,0.151828206469688
Random non-event,D26_z,-19,-0.0145537597386155,1.04364946068692,47,0.15223191970988
Random non-event,D26_z,-18,-0.0136605427480238,1.04843728460987,47,0.152930295605695
Random non-event,D26_z,-17,-0.0217880970103905,1.03989115142205,47,0.151683713960913
Random non-event,D26_z,-16,-0.0439412354347726,1.04583389275763,47,0.152550551875302
Random non-event,D26_z,-15,-0.0689968516886662,1.04008190343252,47,0.151711538001299
Random non-event,D26_z,-14,-0.0683018338622144,1.02888092611465,47,0.150077707540059
Random non-event,D26_z,-13,-0.0647163756044895,1.00958006331289,47,0.147262387351579
Random non-event,D26_z,-12,-0.0648939125969497,0.996854085784315,47,0.145406112747571
Random non-event,D26_z,-11,-0.0759316879445597,0.979593134362892,47,0.142888344215239
Random non-event,D26_z,-10,-0.101906547525763,0.960804165141849,47,0.140147691379557
Random non-event,D26_z,-9,-0.111911880916858,0.95031274965626,47,0.138617361148951
Random non-event,D26_z,-8,-0.116769473848103,0.93297233801335,47,0.136088002152088
Random non-event,D26_z,-7,-0.11300933042727,0.911145137653406,47,0.132904177757162
Random non-event,D26_z,-6,-0.0803197020252704,0.904508425056834,47,0.131936113730689
Random non-event,D26_z,-5,-0.0737045979243363,0.913302383913487,47,0.133218844464548
Random non-event,D26_z,-4,-0.0843436572598088,0.909711511027597,47,0.132695061821577
Random non-event,D26_z,-3,-0.0787197509164832,0.92112571415002,47,0.134359994462985
Random non-event,D26_z,-2,-0.0759689173696862,0.938619119138358,47,0.136911669832878
Random non-event,D26_z,-1,-0.0683189173430503,0.954394885053489,47,0.139212801793961
Random non-event,D26_z,0,-0.0547575836571547,0.970192954361046,47,0.141517187039191
Random non-event,D26_z,1,-0.062581652222104,0.959649815157126,46,0.141492645970452
Random non-event,D26_z,2,-0.0218772439536693,0.97527962612151,47,0.142259154372284
Random non-event,D26_z,3,-0.010669703890526,0.993891742839287,47,0.14497401061908
Random non-event,D26_z,4,-0.00862252850487794,1.0010525435025,47,0.146018520746937
Random non-event,D26_z,5,-0.000109877203013749,1.00345467582134,47,0.146368907757202
Random non-event,D26_z,6,0.000702592164145189,1.00374615913167,47,0.146411424967785
Random non-event,D26_z,7,-0.0204285483472298,1.00192440851337,47,0.146145695329335
Random non-event,D26_z,8,-0.0349497720454181,0.990244838801749,47,0.144442054992651
Random non-event,D26_z,9,-0.0414089091114653,0.963127233374791,47,0.140486545707605
Random non-event,D26_z,10,-0.0364689836200673,0.957422531992621,47,0.139654429488996
Random non-event,D26_z,11,-0.0397480775923222,0.970371739784015,47,0.141543265573393
Random non-event,D26_z,12,-0.0461705441720938,0.994972156511341,47,0.145131605150169
Random non-event,D26_z,13,-0.0468136208285486,1.02767203449456,47,0.149901372574173
Random non-event,D26_z,14,-0.0267026458574479,1.05618510155303,47,0.154060430858236
Random non-event,D26_z,15,-0.0121013908488911,1.06712324512906,47,0.155655923077956
Random non-event,D26_z,16,-0.0150700859615536,1.07607645218213,47,0.156961882548631
Random non-event,D26_z,17,-0.032986829113901,1.07044342576737,47,0.156140221198535
Random non-event,D26_z,18,-0.0469181071536567,1.07490679482187,47,0.156791270487721
Random non-event,D26_z,19,-0.0468977613817912,1.07513400524774,47,0.156824412534559
Random non-event,D26_z,20,-0.0380527891697896,1.08257766096925,47,0.157910181313091
Random non-event,D26_z,21,-0.0398656085278617,1.08780376347118,47,0.158672486710101
Random non-event,D26_z,22,-0.0437850152989867,1.08558576975115,47,0.158348959074987
Random non-event,D26_z,23,-0.0640372585328366,1.09052799374328,47,0.159069856535579
Random non-event,D26_z,24,-0.0701782377820964,1.1022619068987,47,0.160781423678231
Random non-event,D26_z,25,-0.0775959024683414,1.08150826520693,47,0.157754193909311
Random non-event,D26_z,26,-0.0693928652819308,1.07503049476548,47,0.156809313978944
Random non-event,D26_z,27,-0.0531605221678974,1.07811437646994,47,0.157259144357545
Random non-event,D26_z,28,-0.037517357455396,1.07681083736947,47,0.157069003637738
